dataset_id,row_id,latitude,longitude,species_name,scientific_name,common_name,itis_tsn,group_size,series_id,date_time,timezone,ds_type,platform,provider,lprecision,tprecision,oceano,notes,last_mod
945,945_239,41.369167,-71.505556,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,3/22/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_239"", ""obsDate"": ""2005-03-22"", ""longitude"": -71.506, ""latitude"": 41.369, ""SST"": {""PF51"": {""YEAR"": 18.9}, ""OISST"": {""DAY"": 3.45, ""8DAYS"": 3.07, ""MONTH"": 2.78, ""YEAR"": 11.8}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 17.4}, ""HYCOM"": {""MONTH"": 3.41, ""YEAR"": 12.48}}, ""SSH"": {""AVISO"": {""8DAYS"": -10.16}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.82}, ""MODIS"": {""DAY"": 3.83, ""8DAYS"": 3.83, ""MONTH"": 2.34, ""YEAR"": 7.04}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 2.75}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.79, ""YEAR"": 31.55}}, ""BATH"": {""ETOPO1"": -5.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_768,41.314167,-72.158333,Harbor porpoise,Phocoena phocoena,Harbor Porpoise,180473,1,,3/15/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_768"", ""obsDate"": ""2005-03-15"", ""longitude"": -72.158, ""latitude"": 41.314, ""SST"": {""PF51"": {""YEAR"": 17.25}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": 3.1, ""YEAR"": 12.74}}, ""SSH"": {""AVISO"": {""8DAYS"": -13.58}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 3.73}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 7.36}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 3.47}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 30.75, ""YEAR"": 29.84}}, ""BATH"": {""ETOPO1"": 7.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_687,41.543056,-71.42,Atlantic White Sided Dolphin,Lagenorhynchus acutus,Atlantic White-sided Dolphin,180443,1,,3/13/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_687"", ""obsDate"": ""2005-03-13"", ""longitude"": -71.42, ""latitude"": 41.543, ""SSH"": {""AVISO"": {""8DAYS"": -13.84}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 22.07}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -4.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_238,41.491667,-71.292222,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,3/11/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_238"", ""obsDate"": ""2005-03-11"", ""longitude"": -71.292, ""latitude"": 41.492, ""SST"": {""PF51"": {""YEAR"": 16.725}, ""OISST"": {""DAY"": 2.02, ""8DAYS"": 2.08, ""MONTH"": 2.71, ""YEAR"": 11.78}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 17.11}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -14.41}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.38, ""MONTH"": 1.1, ""8DAYS"": 1.13}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.1, ""YEAR"": 2.38}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 1.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_778,41.666667,-71.416667,Harbor porpoise,Phocoena phocoena,Harbor Porpoise,180473,1,,3/10/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_778"", ""obsDate"": ""2005-03-10"", ""longitude"": -71.417, ""latitude"": 41.667, ""SSH"": {""AVISO"": {""8DAYS"": -14.41}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -2.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_583,41.326944,-71.905278,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,3/10/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_583"", ""obsDate"": ""2005-03-10"", ""longitude"": -71.905, ""latitude"": 41.327, ""SST"": {""PF51"": {""YEAR"": 18.75}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 0.41, ""YEAR"": 15.51}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -15.1}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 3.15, ""MONTH"": 3.14, ""8DAYS"": 3.14}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.81, ""MONTH"": 2.41, ""YEAR"": 3.35}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -3.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_38,41.373611,-71.577222,Grey Seal,Halichoerus grypus,Atlantic gray seal,180653,1,,3/7/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_38"", ""obsDate"": ""2005-03-07"", ""longitude"": -71.577, ""latitude"": 41.374, ""SST"": {""PF51"": {""YEAR"": 18.9}, ""OISST"": {""DAY"": 2.78, ""8DAYS"": 2.56, ""MONTH"": 2.78, ""YEAR"": 11.8}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 16.99}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -17.42}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.82}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 1.91, ""MONTH"": 2.66, ""YEAR"": 6.85}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 2.75}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -6.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_37,41.45,-71.183333,Grey Seal,Halichoerus grypus,Atlantic gray seal,180653,1,,3/7/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_37"", ""obsDate"": ""2005-03-07"", ""longitude"": -71.183, ""latitude"": 41.45, ""SSH"": {""AVISO"": {""8DAYS"": -15.56}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.56, ""MONTH"": 1.46, ""8DAYS"": 1.61}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 1.87, ""MONTH"": 1.93, ""YEAR"": 3.71}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.66, ""MONTH"": 1.44, ""YEAR"": 2.86}}, ""BATH"": {""S2004"": -1, ""ETOPO1"": -14.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 2.51, ""8DAYS"": 2.27, ""MONTH"": 2.56, ""YEAR"": 11.73}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.92, ""YEAR"": 16.77}, ""HYCOM"": {""MONTH"": 3.04, ""YEAR"": 12.66}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.91, ""YEAR"": 31.67}}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_237,41.225,-71.5667,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,2/16/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_237"", ""obsDate"": ""2005-02-16"", ""longitude"": -71.567, ""latitude"": 41.225, ""SST"": {""PF51"": {""YEAR"": 11.85, ""MONTH"": 3.375, ""8DAYS"": 1.575}, ""OISST"": {""DAY"": 3.75, ""8DAYS"": 3.4, ""MONTH"": 3.44, ""YEAR"": 12.05}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.62, ""YEAR"": 15.0}, ""HYCOM"": {""MONTH"": 3.85, ""YEAR"": 12.61}}, ""SSH"": {""AVISO"": {""8DAYS"": -7.16}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.29, ""MONTH"": 2.64}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.84, ""YEAR"": 4.55}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 3.28, ""YEAR"": 2.3}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.95, ""YEAR"": 31.41}}, ""BATH"": {""ETOPO1"": -11.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_236,41.183333,-71.566667,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,2/13/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_236"", ""obsDate"": ""2005-02-13"", ""longitude"": -71.567, ""latitude"": 41.183, ""SST"": {""PF51"": {""YEAR"": 12, ""MONTH"": 3.675}, ""OISST"": {""DAY"": 3.27, ""8DAYS"": 3.35, ""MONTH"": 3.44, ""YEAR"": 12.05}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 17.27}, ""HYCOM"": {""MONTH"": 3.85, ""YEAR"": 12.61}}, ""SSH"": {""AVISO"": {""8DAYS"": -8.1}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.29, ""MONTH"": 2.64}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.59, ""MONTH"": 3.28, ""YEAR"": 2.3}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.95, ""YEAR"": 31.41}}, ""BATH"": {""ETOPO1"": -3.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_235,41.166667,-71.55,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,2/13/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_235"", ""obsDate"": ""2005-02-13"", ""longitude"": -71.55, ""latitude"": 41.167, ""SST"": {""PF51"": {""YEAR"": 12.45}, ""OISST"": {""DAY"": 3.27, ""8DAYS"": 3.35, ""MONTH"": 3.44, ""YEAR"": 12.05}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 17.27}, ""HYCOM"": {""MONTH"": 3.75, ""YEAR"": 12.56}}, ""SSH"": {""AVISO"": {""8DAYS"": -8.1}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.29, ""MONTH"": 2.64}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.59, ""MONTH"": 3.28, ""YEAR"": 2.3}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 32.05, ""YEAR"": 31.56}}, ""BATH"": {""ETOPO1"": -4.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_233,41.583889,-71.441111,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,2/11/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_233"", ""obsDate"": ""2005-02-11"", ""longitude"": -71.441, ""latitude"": 41.584, ""SST"": {""PF51"": {""YEAR"": 17.175, ""MONTH"": 1.8, ""8DAYS"": 1.8}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 22.35}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -0.56}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -1.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_234,41.343056,-71.708889,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,2/11/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_234"", ""obsDate"": ""2005-02-11"", ""longitude"": -71.709, ""latitude"": 41.343, ""SST"": {""PF51"": {""YEAR"": 14.1, ""MONTH"": 2.925, ""8DAYS"": 3}, ""OISST"": {""DAY"": 3.09, ""8DAYS"": 3.03, ""MONTH"": 3.14, ""YEAR"": 11.8}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 18.48}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -2.01}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 7.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_232,41.7284,-71.386,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,2/10/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_232"", ""obsDate"": ""2005-02-10"", ""longitude"": -71.386, ""latitude"": 41.728, ""SST"": {""PF51"": {""YEAR"": 18.15}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -0.73}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -1.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_231,41.666667,-71.25,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,2/6/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_231"", ""obsDate"": ""2005-02-06"", ""longitude"": -71.25, ""latitude"": 41.667, ""SST"": {""PF51"": {""YEAR"": 18.45}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -0.56}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -2.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_677,41.370833,-72.116944,Unknown Species ,Caniformia,pinnipeds,552303,1,,1/29/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_677"", ""obsDate"": ""2005-01-29"", ""longitude"": -72.117, ""latitude"": 41.371, ""SSH"": {""AVISO"": {""8DAYS"": 3.58}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 43.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_410,41.405,-71.4725,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,1/29/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_410"", ""obsDate"": ""2005-01-29"", ""longitude"": -71.472, ""latitude"": 41.405, ""SSH"": {""AVISO"": {""8DAYS"": 6.7}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 3.05}, ""MODIS"": {""DAY"": 1.5, ""8DAYS"": 1.44, ""MONTH"": 1.95, ""YEAR"": 5.04}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.34, ""MONTH"": -9999, ""YEAR"": 3.06}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 3.33, ""8DAYS"": 3.6, ""MONTH"": 5.49, ""YEAR"": 11.78}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 17.89}, ""HYCOM"": {""MONTH"": 4.7, ""YEAR"": 12.39}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.78, ""YEAR"": 31.54}}, ""BATH"": {""ETOPO1"": 2.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_481,41.491667,-71.386667,Hooded Seal,Cystophora cristata,Hooded Seal,180657,1,,1/29/2005 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_481"", ""obsDate"": ""2005-01-29"", ""longitude"": -71.387, ""latitude"": 41.492, ""SSH"": {""AVISO"": {""8DAYS"": 4.81}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.38, ""MONTH"": 1.54}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 1.47, ""YEAR"": 2.38}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 3.33, ""8DAYS"": 3.6, ""MONTH"": 5.49, ""YEAR"": 11.78}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 17.43}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -3.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_758,41.456944,-71.3625,Fin whale,Balaenoptera physalus,Fin Whale,180527,1,,12/24/2004 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_758"", ""obsDate"": ""2004-12-24"", ""longitude"": -71.362, ""latitude"": 41.457, ""SST"": {""PF51"": {""YEAR"": 17.775}, ""OISST"": {""DAY"": 7.79, ""8DAYS"": 7.86, ""MONTH"": 8.89, ""YEAR"": 11.46}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 7.53, ""MONTH"": 8.2, ""YEAR"": 14.64}, ""HYCOM"": {""MONTH"": 8.8, ""YEAR"": 11.9}}, ""SSH"": {""AVISO"": {""8DAYS"": -2.02}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 1.91}, ""MODIS"": {""DAY"": -9999, ""8DAYS"": 2.14, ""MONTH"": 2.12, ""YEAR"": 3.7}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 1.97}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.96, ""YEAR"": 31.77}}, ""BATH"": {""ETOPO1"": -21.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
